id,symbol,name
ishi,ishi,Ishi
ishook,shk,iShook
islamicoin,islami,ISLAMICOIN
islander,isa,Islander
ispolink,isp,Ispolink
issp,issp,ISSP
istep,istep,iSTEP
itc,itc,ITC
itemverse,item,ITEMVERSE
itheum,itheum,Itheum
itronixai,itxs,ItronixAI
ivault,ivt,ivault
ivendpay,ivpay,IVPAY
ivipcoin,ivip,iVipCoin
ixcoin,ixc,Ixcoin
ixicash,ixi,IXI
ixirswap,ixir,IXIR
ixo,ixo,IXO
iykyk,iykyk,IYKYK
izzy,izzy,Izzy
jable,jab,Jable
jace,jace,Jace
jack,jack,JACK
jailbreakme,jail,JailbreakMe
jak,jak,JAK
jam,jam,JAM
jambo,j,Jambo
janet,janet,Janet
jani,jani,JANI
janny,janny,Janny
jasmycoin,jasmy,JasmyCoin
jasper,jasper,Jasper
javsphere,jav,Javsphere
jaw,jaw,JAW
jaxinu,jaxinu,JAXInu
jaypegggers,jay,Jaypeggers
jefe,jefe,Jefe
jeff,jeff,Jeff
jeje,jj,JEJE
jellffishcoin,jellyfc,JellfFishCoin
jelli,jelli,Jelli
jellification,jelly,Jellification
jellyverse,jly,Jellyverse
jenna,jenna,Jenna
jennyco,jco,JennyCo
jerrywifhat,jwif,Jerrywifhat
jes,jes,jes
jester,jest,Jester
jet,jet,JET
jetcat,jetcat,Jetcat
jetfuel,jtf,JetFuel
jetset,jts,Jetset
jexchange,jex,JEXchange
jiffpom,jiff,Jiffpom
jigstack,stak,Jigstack
jinpeng,jin,JinPeng
jinx,jinx,JINX
jizzrocket,jizz,JizzRocket
jjmoji,jj,Jjmoji
jlaunchpad,jlp,Jlaunchpad
jobchain,job,Jobchain
joe,joe,JOE
joeing737,jeoing737,Joeing737
joel,joel,Joel
joi,joi,Joi
jojo,jojo,JOJO
jokinthebox,jok,JokInTheBox
joltify,jolt,Joltify
jonah,jonah,Jonah
joops,joops,JOOPS
jorkin,jorkin,Jorkin
jose,jose,Jose
josh,josh,JOSH
journart,jart,JournArt
jovjou,jovjou,JovJou
joystream,joy,Joystream
jp,jp,JP
jpgoldcoin,jpgc,JPGoldCoin
juggernaut,jgn,Juggernaut
jugni,jugni,JUGNI
juicebox,jbx,Juicebox
juicy,juicy,JUICY
juju,juju,JUJU
jujube,jujube,Jujube
juliaos,jos,JuliaOS
julswap,juld,JulSwap
jumoney,jum,Jumoney
jumptoken,jmpt,JumpToken
jungle,jungle,Jungle
jungledoge,jungle,JungleDoge
junior,junior,Junior
junkcoin,jkc,Junkcoin
jupu,jupu,Jupu
jusd,jusd,JUSD
just,jst,JUST
justus,jtt,Justus
k21,k21,K21
kabal,rwt,RWT
kabila,kbl,Kabila
kabochan,kabo,KaboChan
kabosu,kabosu,Kabosu
kaching,kch,Kaching
kadena,kda,Kadena
kai,kai,KAI
kaia,kaia,Kaia
kaidex,kdx,Kaidex
kaif,kaf,KAIF
kaijuno8,kaiju,KAIJUNO8
kailith,kaily,Kailith
kaito,kaito,KAITO
kakaxa,kakaxa,Kakaxa
kalao,klo,Kalao
kalichain,kalis,Kalichain
kalijo,seed,Kalijo
kalmar,kalm,KALM
kalycoin,klc,KalyChain
kamabla,kamabla,Kamabla
kambria,kat,Kambria
kamino,kmno,Kamino
kan,kan,BitKan
kangal,kangal,Kangal
kangamoon,kang,Kangamoon
kango,kango,KANGO
kanye,ye,Kanye
kanzzai,kaai,KanzzAI
kapiplara,kapi,KapiPlara
kappy,kappy,Kappy
kapsa,kapsa,Kapsa
kapsel,kapsel,KAPSEL
karasou,intellique,KARASOU
karat,kat,Karat
karatecat,kcat,KarateCat
karbo,krb,Karbo
kardiachain,kai,KardiaChain
karen,karen,Karen
karencoin,karen,KarenCoin
karlsen,kls,Karlsen
karmacoin,karma,KarmaCoin
karmaverse,knot,Karmaverse
karrat,karrat,Karrat
kartel,kartel,Kartel
karura,kar,Karura
kasbot,kasbot,KASBOT
kasjak,kasjak,KASJAK
kaspa,kas,Kaspa
kaspafunding,fund,Kaspafunding
kaspaw,kpaw,KasPaw
kasper,kasper,Kasper
kaspy,kaspy,Kaspy
kassandra,kacy,Kassandra
kasta,kasta,Kasta
kat,kat,KAT
katchusol,katchu,KatchuSol
kattana,ktn,Kattana
kava,kava,Kava
kcal,kcal,KCAL
kccpad,kccpad,KCCPad
kdr,kdr,KDR
keanu,knu,Keanu
kebapp,kebabs,KebApp
keep3rv1,kp3r,Keep3rV1
keeta,kta,Keeta
keira,keira,Keira
keiro,keiro,KEIRO
kek,keke,KEK
keke,keke,Keke
kekistan,kek,Kekistan
keko,keko,Keko
kelvpn,kel,KelVPN
ken,ken,Ken
kenda,knda,Kenda
kenji,kenji,Kenji
kensei,kensei,Kensei
kento,knto,Kento
kepler,avia,Kepler
keptchain,kept,KeptChain
kerc,kerc,KERC
keren,keren,Keren
kerosene,kerosene,Kerosene
ket,ket,Ket
ketaicoin,ethereum,Ketaicoin
ketnipz,nipz,Ketnipz
keyfi,keyfi,KeyFi
keyoflife,kol,KeyOfLife
keysatin,keysatin,KeySATIN
khadija,kha,KHADIJA
khaokheowzoo,kheowzoo,khaokheowzoo
ki,xki,KI
kiatoken,kia,KIATOKEN
kibble,kibble,Kibble
kiboshib,kibshi,KiboShib
kichi,kichi,Kichi
kick,kick,Kick
kickpad,kpad,KickPad
kiirocoin,kiiro,Kiirocoin
kiloex,kilo,KiloEx
kimbo,kimbo,Kimbo
kimchi,kimchi,Kimchi
kin,kin,Kin
kindred,knd,Kindred
kingaru,kru,Kingaru
kingdomverse,king,Kingdomverse
kingdomx,kt,KingdomX
kingshit,kingshit,Kingshit
kingyton,kingy,KingyTON
kini,kini,Kini
kinka,xnk,Kinka
kinto,k,Kinto
kintsugi,kint,Kintsugi
kip,kip,KIP
kira,kira,KIRA
kirakuru,kra,KiraKuru
kiri,kiri,KIRI
kirobo,kiro,KIRO
kissan,ksn,Kissan
kite,kite,Kite
kiteai,kiteai,KITEAI
kitsune,kit,Kitsune
kittekoin,koin,Kittekoin
kittenfinance,kif,KittenFinance
kittenwifhat,kittenwif,KittenWifHat
kitti,kitti,KITTI
kittycake,kcake,KittyCake
kittyminecoin,kmc,KittyMineCoin
kittyspin,ks,kittyspin
kittywifhat,kwh,Kittywifhat
kizuna,kizuna,Kizuna
klaus,klaus,KLAUS
klaydice,dice,Klaydice
klayr,kly,Klayr
klaytu,ktu,Klaytu
klear,klear,Klear
kleekai,klee,KleeKai
kleros,pnk,Kleros
kleva,kleva,KLEVA
klever,klv,Klever
knight,knight,Darkness
knightswap,knight,KnightSwap
koak,koak,KOAK
koba,koba,KOBA
kobradag,koda,Kobradag
kogecoin,kogecoin,KogeCoin
kohenoor,ken,KOHENOOR
kohler,kohler,Kohler
koi,koi,KOI
koii,koii,Koii
koinos,koin,Koinos
koji,koji,Koji
kok,kok,KOK
kokodi,koko,Kokodi
kolana,kolana,KOLANA
kollectiv,kol,Kollectiv
kollector,kltr,Kollector
kolwai,kwaii,Kolwaii
kolz,kolz,KOLZ
komari,koma,Komari
kommunitas,kom,Kommunitas
komodo,kmd,Komodo
kompete,kompete,KOMPETE
komputai,kai,Komputai
konet,konet,KONET
kong,kong,KONG
kongswap,kong,KongSwap
konke,konke,Konke
konnect,kct,Konnect
konnektvpn,kpn,KonnektVPN
konpay,kon,KonPay
kontos,kos,Kontos
kooky,kooky,KOOKY
koon,koon,KOON
korra,korra,KORRA
kortana,kora,Kortana
kotaro,kotaro,Kotaro
kotia,kot,kotia
koubek,kbk,Koubek
kounotori,kto,Kounotori
koyo,kyo,Kōyō
kozue,kozue,Kozue
kpop,kpop,KPOP
krampus,krampus,KRAMPUS
krav,krav,Rave
kreaitor,kai,Kreaitor
krees,krees,Krees
krest,krest,Krest
krex,krex,Krex
kripto,kripto,Kripto
kris,kris,Kris
kriyadex,kdx,Kriya
krogan,kro,Krogan
kroma,kro,Kroma
kromatika,krom,Kromatika
krown,krw,KROWN
krwo,krwo,KRWO
kryll,krl,KRYLL
kryptokrona,xkr,Kryptokrona
kryptomon,kmon,Kryptomon
kryptonite,seilor,Kryptonite
kstarnft,knft,KStarNFT
kubecoin,kube,KubeCoin
kudai,kudai,Kudai
kujira,kuji,Kujira
kuku,kuku,KuKu
kula,kula,Kula
kuma,kuma,KUMA
kunaikash,kunai,KunaiKash
kurbi,kurbi,kurbi
kuro,kuro,Kuro
kurobi,kuro,Kurobi
kusama,ksm,Kusama
kuswap,kus,KuSwap
kwak,kwak,KWAK
kwantxbt,kwant,kwantxbt
kween,kween,KWEEN
kwenta,kwenta,Kwenta
kyberdyne,kbd,Kyberdyne
kylacoin,kcn,Kylacoin
kyotoswap,kswap,KyotoSwap
kyra,kyra,KYRA
kyro,kyro,Kyro
kyrrex,krrx,Kyrrex
kzl,kzl,kzl
l,l,L
l3usd,l3usd,L3USD
l7dex,lsd,L7DEX
labda,lab,Labda
labradorbitcoin,labi,LabradorBitcoin
laid,laid,LAID
laifu,laifu,LAIFU
laika,laika,Laika
laikachain,laika,Laïka
lair,lair,Lair
lake,lak3,LAKE
lakeviewmeta,lvm,LakeViewMeta
lambda,lamb,Lambda
lambosforvirgins,virgin,LambosForVirgins
lamina1,l1,Lamina1
lanacoin,lana,LanaCoin
lanceria,lanc,Lanceria
landboard,land,Landboard
lander,tcl,Lander
landrocker,lrt,LandRocker
landshare,land,Landshare
landwolf,wolf,LandWolf
landwolfina,wolfina,LandWolfina
lanify,lan,Lanify
lapapuy,lpp,Lampapuy
lapupu,lapupu,Lapupu
lara,lara,Lara
larix,larix,Larix
larpai,larpai,LarpAI
larry,larry,Larry
latoken,la,LA
latte,latte,Latte
laugh,laugh,Laugh
launchbot,rocketai,launchbot
launchpool,lpool,Launchpool
launchr,lcr,LaunchR
launchtokenbot,capo,LaunchTokenBot
lava,lava,Lava
lavandos,lave,Lavandos
lavaswap,lava,Lavaswap
law,law,LAW
lawn,lawn,LAWN
layer2dao,l2dao,Layer2DAO
layer3,l3,Layer3
layerium,lyum,Layerium
layerk,lyk,LayerK
layernet,net,LayerNet
layerzero,zro,LayerZero
lbk,lbk,LBK
lcx,lcx,LCX
lecksis,leks,Lecksis
ledgis,led,Ledgis
lee,lee,Lee
legal,legal,LEGAL
legend,legend,LEGEND
legendx,lgndx,LegendX
legit,legit,LEGIT
leia,leia,Leia
leisuremeta,lm,LeisureMeta
lemochain,lemo,LemoChain
lemonchain,lemc,LemonChain
lemond,lemd,Lemond
lemonrocks,lemon,Lemonrocks
lemonschain,lct,Lemonschain
lenard,lenard,Lenard
lendle,lend,Lendle
lends,lends,Lends
lens,lens,LENS
leoavax,leo,LeoAVAX
leopard,leopard,Leopard
leopold,leo,LEO
leox,leox,LEOX
leper,leper,LEPER
lernitas,2192,LERNITAS
leslie,leslie,Leslie
lessfngas,lfg,LessFnGas
lester,lester,Lester
lethe,lethe,Lethe
lethean,lthn,Lethean
letscro,lfc,LetsCRO
letstop,stop,LETSTOP
level,lvl,Level
lever,lever,LeverFi
lexiai,lexi,LexiAI
lexicon,lexicon,Lexicon
lf,lf,LF
lfit,lfit,LFIT
libertai,ltai,LibertAI
libertum,lbm,Libertum
