id,symbol,name
coca,coca,COCA
cockapoo,cpoo,Cockapoo
cockcardano,cock,CockCardano
cocoro,cocoro,Cocoro
cod3x,cdx,Cod3x
coda,coda,CODA
coded,coded,Coded
codexchain,cdx,CodeXChain
codyfight,ctok,Codyfight
coffee,coffee,Coffee
coin6900,coin,Coin6900
coin98,c98,Coin98
coinback,cbk,Coinback
coinbarpay,cbpay,CoinbarPay
coinbidex,cbe,Coinbidex
coinbot,coinbt,CoinBot
coinbuck,buck,CoinBuck
coincollect,collect,CoinCollect
coincreate,crea,CoinCreate
coine,coine,COINE
coinecta,cnct,Coinecta
coinfi,cofi,CoinFi
coinhound,cnd,Coinhound
coinloan,clt,CoinLoan
coinlocally,clyc,Coinlocally
coinmetro,xcm,Coinmetro
coinnavigator,cng,CoinNavigator
coinpays,cpy,CoinPays
cointel,cols,Cointel
cointpoit,cp,Cointpoit
coinw,cwt,CoinW
coinwealth,cnw,CoinWealth
coinweb,cweb,Coinweb
coinwind,cow,CoinWind
coinxpad,cxpad,CoinxPad
coldstack,cls,Coldstack
colend,clnd,Colend
colizeum,zeum,Colizeum
collaterize,collat,Collaterize
colon,colon,Colon
colonizemars,gtm,ColonizeMars
colony,cly,Colony
colossuscoinxt,colx,ColossusXT
comdex,cmdx,COMDEX
comedian,ban,Comedian
common,cmn,Common
composite,cmst,Composite
comsats,csas,Comsats
conan,conan,CONAN
concave,cnv,Concave
conceal,ccx,Conceal
concentrator,ctr,Concentrator
concordium,ccd,Concordium
condo,condo,CONDO
connectome,cntm,Connectome
connex,conx,Connex
connext,next,Everclear
consciousdao,cvn,ConsciousDao
constitutiondao,people,ConstitutionDAO
contango,tango,Contango
contentos,cos,Contentos
contracoin,ctcn,Contracoin
conun,cycon,PSJGLOBAL
convergence,conv,Convergence
conviction,conviction,conviction
convo,convo,Convo
conwai,conwai,Conwai
cook,cook,Cook
cookiebase,cookie,CookieBase
cool,cool,Cool
coolcoin,cool,CoolCoin
cope,cope,Cope
copiosa,cop,Copiosa
copxtoken,copx,CopXToken
cora,cora,Cora
coreai,core,CoreAI
coreconnect,core,CoreConnect
coredao,coredao,coreDAO
coredaoorg,core,Core
coredaoswap,cdao,CoreDaoSwap
corestarter,cstr,CoreStarter
coreto,cor,Coreto
coreum,coreum,Coreum
corgi,corgi,Corgi
corgiai,corgiai,CorgiAI
corgicoin,corgi,CorgiCoin
corgidoge,corgi,Corgidoge
corionx,corx,CorionX
corite,co,Corite
cornatto,cnc,Cornatto
cornermarket,cmt,CornerMarket
cornucopias,copi,Cornucopias
cortensor,cor,Cortensor
cortex,ctxc,Cortex
cortexzero,cortexzero,CortexZero
cosanta,cosa,Cosanta
cosmicswap,cosmic,CosmicSwap
coti,coti,COTI
cotrader,cot,CoTrader
counosx,ccxx,CounosX
counterparty,xcp,Counterparty
couponbay,cup,CouponBay
covesting,cov,Covesting
cow,cow,Cow
cpen,cpen,cPen
cpucoin,cpu,CPUcoin
crab,crab,CRAB
crabada,cra,Crabada
crabbie,crab,Crabbie
crabby,crab,CRABBY
craftcoin,crc,CraftCoin
crashout,crashout,Crashout
cratos,crts,Cratos
craze,craze,Craze
crazybunny,crazybunny,CrazyBunny
cream,crm,Creamcoin
creaticles,cre8,Creaticles
creatorbid,bid,CreatorBid
creatx,crx,CREATX
credbull,cbl,Credbull
credefi,credi,Credefi
credits,cs,CREDITS
cresio,xcre,Cresio
cringe,cringe,CRINGE
crippleguy,crip,crippleguy
crispr,crisp,CRISPR
croakey,croak,Croakey
crocbot,croc,CrocBot
crodex,crx,Crodex
crodie,crodie,Crodie
crogecoin,croge,Crogecoin
cronaswap,crona,CronaSwap
cronk,cronk,CRONK
crononymous,cronon,Crononymous
cropbytes,cbx,CropBytes
cros,cros,Cros
crossfi,crfi,CrossFi
crossswap,cswap,CrossSwap
crosswalk,csw,Crosswalk
crosswallet,cwt,CrossWallet
crowdswap,crowd,CrowdSwap
crown,crw,Crown
crox,crox,Crox
crunchcat,crunch,Crunchcat
crvusd,crvusd,crvUSD
cryn,cryn,CRYN
cryodao,cryo,CryoDAO
cryorat,cryorat,CRYORAT
cryptain,cry,cryptain
cryptaine,cry,Cryptaine
crypterium,crpt,Crypterium
cryptify,crypt,Cryptify
cryptoai,cai,CryptoAI
cryptoautos,autos,CryptoAutos
cryptoblades,skill,CryptoBlades
cryptocoinhash,cch,CryptoCoinHash
cryptoexpress,xpress,CryptoXpress
cryptofarmers,farm,CryptoFarmers
cryptoforce,cof,Cryptoforce
cryptogpt,crgpt,CryptoGPT
cryptohog,hogscoin,CryptoHog
cryptokki,tokki,CRYPTOKKI
cryptoku,cku,Cryptoku
cryptomeda,tech,Cryptomeda
cryptopolis,cpo,Cryptopolis
cryptoshares,shares,Cryptoshares
cryptotem,totem,Cryptotem
cryptotwitter,ct,CryptoTwitter
cryptotycoon,ctt,CryptoTycoon
cryptounity,cut,CryptoUnity
cryptozoo,zoo,CryptoZoo
cryptozoon,zoon,CryptoZoon
cryptyk,ctk,Cryptyk
csi888,csi,CSI888
csr,csr,CSR
cubechain,qub,Cubechain
cuberium,iland,Cuberium
cubigator,cub,Cubigator
cubiswap,cubi,CUBISWAP
cuckadoodledoo,cuck,Cuckadoodledoo
cudos,cudos,Cudos
culo,culo,CULO
cult,cult,CULT
cultel,cultel,Cultel
cuminu,cuminu,Cuminu
cumrocket,cummies,CumRocket
cupsey,cupsey,CUPSEY
curecoin,cure,Curecoin
curetopia,cures,Curetopia
curiso,cur,Curiso
curly,curly,Curly
curtis,curtis,Curtis
curvance,cve,Curvance
curveswap,cvs,Curveswap
custodiy,cty,CUSTODIY
cvshots,cvshot,CVSHOTS
cyb3rgam3r420,gamer,cyb3rgam3r420
cyberconnect,cyber,CYBER
cyberdex,cydx,CyberDEX
cyberfi,cfi,CyberFi
cyberfm,cyfm,CyberFM
cyberharbor,cht,CyberHarbor
cyberperp,cyb,Cyberperp
cyberpixels,cypx,CyberPixels
cybertruck,truck,Cybertruck
cybervein,cvt,CyberVein
cyberwish,cyberwish,CyberWishing
cyberyen,cy,Cyberyen
cybonk,cybonk,CYBONK
cyborgism,cyborgism,Cyborgism
cybria,cyba,Cybria
cybro,cybro,CYBRO
cyclos,cys,Cykura
cygnusdao,cyg,CygnusDAO
cypepe,cypepe,CyPepe
cypherium,cph,Cypherium
cyphomancer,42,Cyphomancer
cypress,cp,Cypress
cyrus,crs,CYRUS
czolana,czol,CZOL
d2,d2x,D2
daboo,daboo,Daboo
dacat,dacat,daCat
dacxi,dxi,Dacxi
daeta,daeta,DÆTA
dagger,xdag,Dagger
dagora,dada,Dagora
dai,dai,Dai
daige,daige,Daige
daii,daii,DAII
dailyfish,dfish,DailyFish
dak,dak,dak
dalgo,dalgo,DALGO
dam,dam,DAM
damoon,damoon,Damoon
dan,dan,DAN
dank,dank,Dank
dante,dgpu,Dante
danzo,danzo,Danzo
daohaus,haus,DAOhaus
daolaunch,dal,DAOLaunch
daosol,daosol,daoSOL
daosquare,rice,DAOSquare
daoversal,daot,Daoversal
dapp,dapp,LiquidApps
dappad,appa,Dappad
dappradar,radar,DappRadar
dappstore,dappx,dAppstore
daram,daram,Daram
dark,dark,DARK
darkcrypto,dark,DarkCrypto
darkfandom,dfai,DarkFandom
darkmatter,dmt,DarkMatter
darkshield,dks,DarkShield
darksun,binary,darksun
dash,dash,Dash
dasha,vvaifu,Dasha
datagold,dgold,DataGold
datahighway,dhx,DataHighway
datamine,dam,Datamine
datawitch,datawitch,Datawitch
daumenfrosch,daumen,Daumenfrosch
davidcoin,dc,DavidCoin
davinci,wtf,DaVinci
davincigraph,davinci,Davincigraph
dawkoin,daw,Dawkoins
daydreams,dreams,Daydreams
dayhyb,day,Dayhub
dbxen,dxn,DBXen
dchef,dchefsol,DChef
dcomy,dco,DCOMY
deapcoin,dep,DEAPCOIN
deathroad,drace,DeathRoad
debox,box,DeBox
debridge,dbr,deBridge
debtreliefbot,drb,DebtReliefBot
decapitaltoken,dct,decapitaltoken
decats,decats,DeCats
decentr,dec,Decentr
decentrabnb,dbnb,DecentraBNB
decentracard,dcard,DECENTRACARD
decentracloud,dcloud,DecentraCloud
decentraland,mana,Decentraland
decentramind,dmind,DecentraMind
decentraweb,dweb,DecentraWeb
decentrawood,deod,Decentrawood
decetranode,dnode,DecentraNode
dechat,dechat,Dechat
decimated,dio,Decimated
decko,decko,Decko
decloud,cloud,DeCloud
decred,dcr,Decred
decubate,dcb,Decubate
dedacoin,deda,DedaCoin
dede,dede,Dede
dedium,dedi,Dedium
deep,deep,DeepBook
deepfakeai,fakeai,DeepFakeAI
deeployer,deep,Deeployer
deeponion,onion,DeepOnion
deepr,deepr,DEEPR
deepspace,dps,DEEPSPACE
deerman,deerman,deerman
defactor,factr,Defactor
defai,defai,DeFAI
defiato,dfiat,DeFiato
defichain,dfi,DeFiChain
defido,defido,DeFido
defigram,dfg,Defigram
define,dfa,DeFine
definer,fin,DeFiner
definitive,edge,Definitive
definity,defx,DeFinity
defiplaza,dfp2,DefiPlaza
defispot,spot,Defispot
defistarter,dfi,DfiStarter
defive,five,DeFive
defiway,defi,Defiway
defly,defly,Defly
defrogs,defrogs,DeFrogs
defusion,def,deFusion
defy,defy,DEFY
degate,dg,DeGate
degenads,degen,DegenAds
degenlayer,delay,DegenLayer
degenos,degenos,degenOS
degenpad,dpad,DegenPad
degenstogether,degen,DegensTogether
degenswap,dswap,DegenSwap
degent,degent,Degent
degenx,dgnx,DegenX
degod,degod,degod
degpt,degpt,deGPT
degwefhat,wef,degwefhat
dehealth,dhlt,DeHealth
dehive,dhv,DeHive
dehub,dhb,DeHub
dekbox,dek,DekBox
dekopon,dekopon,Dekopon
delay,delay,DELAY
delphibets,dph,DELPHIBETS
delphy,dpy,Delphy
delysium,agi,Delysium
demi,demi,DeMi
demole,dmlg,Demole
demr,dmr,DeMR
demx,demx,DemX
denchcoin,dench,DENCHCOIN
dent,dent,Dent
dentacoin,dcn,Dentacoin
dentnet,dentx,DENTNet
depay,depay,DePay
depin,depin,DEPIN
depinet,depin,Depinet
depins,depins,DePINs
deplan,dpln,DePlan
deployyyyer,deploy,Deployyyyer
derace,zerc,zkRace
derivadao,ddx,DerivaDAO
derive,drv,Derive
dero,dero,Dero
derp,derp,Derp
derpman,derp,DERPMAN
desmos,dsm,Desmos
detensor,detensor,DeTensor
deus,deus,DEUS
devault,dvt,DeVault
devikins,dvk,Devikins
devomon,evo,Devomon
devve,devve,DevvE
devvio,devve,Devvio
dewn,dewn,Dewn
dewy,dewy,DEWY
dexai,dexai,DEXAI
dexalot,alot,Dexalot
